Date (LT),Hour,NowCast Conc.,Raw Conc.,Conc. Unit,AQI,AQI Category,QC Name
26/04/2022 01:00,1,65.2,61,ug/m3,156,Unhealthy,Valid
26/04/2022 02:00,2,60.3,54,ug/m3,153,Unhealthy,Valid
26/04/2022 03:00,3,59.3,58,ug/m3,153,Unhealthy,Valid
26/04/2022 04:00,4,55.8,52,ug/m3,151,Unhealthy,Valid
26/04/2022 05:00,5,56.8,58,ug/m3,152,Unhealthy,Valid
26/04/2022 06:00,6,58.6,61,ug/m3,153,Unhealthy,Valid
26/04/2022 07:00,7,63.7,70,ug/m3,155,Unhealthy,Valid
26/04/2022 08:00,8,86.7,109,ug/m3,167,Unhealthy,Valid
26/04/2022 09:00,9,82.3,78,ug/m3,165,Unhealthy,Valid
26/04/2022 10:00,10,88.6,95,ug/m3,168,Unhealthy,Valid
26/04/2022 11:00,11,89.8,91,ug/m3,169,Unhealthy,Valid
26/04/2022 12:00,12,78.9,68,ug/m3,163,Unhealthy,Valid
26/04/2022 13:00,13,71.4,64,ug/m3,159,Unhealthy,Valid
26/04/2022 14:00,14,70.2,69,ug/m3,159,Unhealthy,Valid
26/04/2022 15:00,15,68.1,66,ug/m3,158,Unhealthy,Valid
26/04/2022 16:00,16,66.3,64,ug/m3,157,Unhealthy,Valid
26/04/2022 17:00,17,65,63,ug/m3,156,Unhealthy,Valid
26/04/2022 18:00,18,69.8,76,ug/m3,158,Unhealthy,Valid
26/04/2022 19:00,19,69,68,ug/m3,158,Unhealthy,Valid
26/04/2022 20:00,20,68,66,ug/m3,157,Unhealthy,Valid
26/04/2022 21:00,21,87.7,113,ug/m3,168,Unhealthy,Valid
26/04/2022 22:00,22,82.5,76,ug/m3,165,Unhealthy,Valid
26/04/2022 23:00,23,72.7,61,ug/m3,160,Unhealthy,Valid
27/04/2022 00:00,0,63,54,ug/m3,155,Unhealthy,Valid
27/04/2022 01:00,1,55,47,ug/m3,149,Unhealthy for Sensitive Groups,Valid
27/04/2022 02:00,2,51.5,48,ug/m3,140,Unhealthy for Sensitive Groups,Valid
27/04/2022 03:00,3,51.7,52,ug/m3,141,Unhealthy for Sensitive Groups,Valid
27/04/2022 04:00,4,63.8,76,ug/m3,155,Unhealthy,Valid
27/04/2022 05:00,5,63.4,63,ug/m3,155,Unhealthy,Valid
27/04/2022 06:00,6,86.2,109,ug/m3,167,Unhealthy,Valid
27/04/2022 07:00,7,102.6,119,ug/m3,175,Unhealthy,Valid
27/04/2022 08:00,8,127.3,152,ug/m3,188,Unhealthy,Valid
27/04/2022 09:00,9,134.6,142,ug/m3,192,Unhealthy,Valid
27/04/2022 10:00,10,104.8,75,ug/m3,176,Unhealthy,Valid
27/04/2022 11:00,11,87.4,70,ug/m3,167,Unhealthy,Valid
27/04/2022 12:00,12,77.2,67,ug/m3,162,Unhealthy,Valid
27/04/2022 13:00,13,67.1,57,ug/m3,157,Unhealthy,Valid
27/04/2022 14:00,14,68.5,70,ug/m3,158,Unhealthy,Valid
27/04/2022 15:00,15,62.2,56,ug/m3,154,Unhealthy,Valid
27/04/2022 16:00,16,63.1,64,ug/m3,155,Unhealthy,Valid
27/04/2022 17:00,17,64.5,66,ug/m3,156,Unhealthy,Valid
27/04/2022 18:00,18,70.2,76,ug/m3,159,Unhealthy,Valid
27/04/2022 19:00,19,80.1,90,ug/m3,164,Unhealthy,Valid
27/04/2022 20:00,20,72,64,ug/m3,160,Unhealthy,Valid
27/04/2022 21:00,21,93.5,115,ug/m3,171,Unhealthy,Valid
27/04/2022 22:00,22,92.2,91,ug/m3,170,Unhealthy,Valid
27/04/2022 23:00,23,86.1,80,ug/m3,167,Unhealthy,Valid
28/04/2022 00:00,0,76.5,67,ug/m3,162,Unhealthy,Valid
28/04/2022 01:00,1,73.2,70,ug/m3,160,Unhealthy,Valid
28/04/2022 02:00,2,65.1,57,ug/m3,156,Unhealthy,Valid
28/04/2022 03:00,3,59,53,ug/m3,153,Unhealthy,Valid
28/04/2022 04:00,4,59.5,60,ug/m3,153,Unhealthy,Valid
28/04/2022 05:00,5,74.7,90,ug/m3,161,Unhealthy,Valid
28/04/2022 06:00,6,87.3,100,ug/m3,167,Unhealthy,Valid
28/04/2022 07:00,7,90.1,93,ug/m3,169,Unhealthy,Valid
28/04/2022 08:00,8,87,84,ug/m3,167,Unhealthy,Valid
28/04/2022 09:00,9,79.8,72,ug/m3,164,Unhealthy,Valid
28/04/2022 10:00,10,87.9,97,ug/m3,168,Unhealthy,Valid
28/04/2022 11:00,11,90.3,93,ug/m3,169,Unhealthy,Valid
28/04/2022 12:00,12,94.8,100,ug/m3,171,Unhealthy,Valid
28/04/2022 13:00,13,85,74,ug/m3,166,Unhealthy,Valid
28/04/2022 14:00,14,82.2,79,ug/m3,165,Unhealthy,Valid
28/04/2022 15:00,15,81,78,ug/m3,164,Unhealthy,Valid
28/04/2022 16:00,16,85.2,91,ug/m3,166,Unhealthy,Valid
28/04/2022 17:00,17,83.1,78,ug/m3,165,Unhealthy,Valid
28/04/2022 18:00,18,84.4,88,ug/m3,166,Unhealthy,Valid
28/04/2022 19:00,19,81.3,74,ug/m3,164,Unhealthy,Valid
28/04/2022 20:00,20,82.4,85,ug/m3,165,Unhealthy,Valid
28/04/2022 21:00,21,90.9,109,ug/m3,169,Unhealthy,Valid
28/04/2022 22:00,22,94.2,101,ug/m3,171,Unhealthy,Valid
28/04/2022 23:00,23,95.1,97,ug/m3,171,Unhealthy,Valid
29/04/2022 00:00,0,95,95,ug/m3,171,Unhealthy,Valid
29/04/2022 01:00,1,88.9,76,ug/m3,168,Unhealthy,Valid
29/04/2022 02:00,2,77.2,63,ug/m3,162,Unhealthy,Valid
29/04/2022 03:00,3,65.7,56,ug/m3,156,Unhealthy,Valid
29/04/2022 04:00,4,60.2,55,ug/m3,153,Unhealthy,Valid
29/04/2022 05:00,5,55.5,51,ug/m3,151,Unhealthy,Valid
29/04/2022 06:00,6,63.7,72,ug/m3,155,Unhealthy,Valid
29/04/2022 07:00,7,62.8,62,ug/m3,155,Unhealthy,Valid
29/04/2022 08:00,8,66.4,70,ug/m3,157,Unhealthy,Valid
29/04/2022 09:00,9,89.7,113,ug/m3,169,Unhealthy,Valid
29/04/2022 10:00,10,77.3,65,ug/m3,162,Unhealthy,Valid
29/04/2022 11:00,11,74.6,72,ug/m3,161,Unhealthy,Valid
29/04/2022 12:00,12,70.3,66,ug/m3,159,Unhealthy,Valid
29/04/2022 13:00,13,67.6,65,ug/m3,157,Unhealthy,Valid
29/04/2022 14:00,14,68.3,69,ug/m3,158,Unhealthy,Valid
29/04/2022 15:00,15,76.1,84,ug/m3,162,Unhealthy,Valid
29/04/2022 16:00,16,75.5,75,ug/m3,161,Unhealthy,Valid
29/04/2022 17:00,17,72,68,ug/m3,160,Unhealthy,Valid
29/04/2022 18:00,18,69.2,66,ug/m3,158,Unhealthy,Valid
29/04/2022 19:00,19,73.5,79,ug/m3,160,Unhealthy,Valid
29/04/2022 20:00,20,69.4,64,ug/m3,158,Unhealthy,Valid
29/04/2022 21:00,21,79.7,98,ug/m3,163,Unhealthy,Valid
29/04/2022 22:00,22,84.7,94,ug/m3,166,Unhealthy,Valid
29/04/2022 23:00,23,78.2,66,ug/m3,163,Unhealthy,Valid
30/04/2022 00:00,0,75.3,70,ug/m3,161,Unhealthy,Valid
30/04/2022 01:00,1,94.9,119,ug/m3,171,Unhealthy,Valid
30/04/2022 02:00,2,76.6,57,ug/m3,162,Unhealthy,Valid
30/04/2022 03:00,3,58.3,40,ug/m3,152,Unhealthy,Valid
30/04/2022 04:00,4,58.1,58,ug/m3,152,Unhealthy,Valid
30/04/2022 05:00,5,63.5,69,ug/m3,155,Unhealthy,Valid
30/04/2022 06:00,6,54.2,45,ug/m3,147,Unhealthy for Sensitive Groups,Valid
30/04/2022 07:00,7,50.1,46,ug/m3,137,Unhealthy for Sensitive Groups,Valid
30/04/2022 08:00,8,46.5,43,ug/m3,128,Unhealthy for Sensitive Groups,Valid
30/04/2022 09:00,9,46.7,47,ug/m3,129,Unhealthy for Sensitive Groups,Valid
30/04/2022 10:00,10,56.3,66,ug/m3,151,Unhealthy,Valid
30/04/2022 11:00,11,55.1,54,ug/m3,149,Unhealthy for Sensitive Groups,Valid
30/04/2022 12:00,12,53,51,ug/m3,144,Unhealthy for Sensitive Groups,Valid
30/04/2022 13:00,13,49.2,44,ug/m3,135,Unhealthy for Sensitive Groups,Valid
30/04/2022 14:00,14,51.2,54,ug/m3,140,Unhealthy for Sensitive Groups,Valid
30/04/2022 15:00,15,55.3,62,ug/m3,150,Unhealthy for Sensitive Groups,Valid
30/04/2022 16:00,16,57.4,61,ug/m3,152,Unhealthy,Valid
30/04/2022 17:00,17,64.6,74,ug/m3,156,Unhealthy,Valid
30/04/2022 18:00,18,68.1,73,ug/m3,158,Unhealthy,Valid
30/04/2022 19:00,19,71.2,75,ug/m3,159,Unhealthy,Valid
30/04/2022 20:00,20,63.1,52,ug/m3,155,Unhealthy,Valid
30/04/2022 21:00,21,63,63,ug/m3,155,Unhealthy,Valid
30/04/2022 22:00,22,66.7,72,ug/m3,157,Unhealthy,Valid
30/04/2022 23:00,23,64.8,62,ug/m3,156,Unhealthy,Valid
01/05/2022 00:00,0,66.5,69,ug/m3,157,Unhealthy,Valid
01/05/2022 01:00,1,74.2,86,ug/m3,161,Unhealthy,Valid
01/05/2022 02:00,2,83.6,94,ug/m3,166,Unhealthy,Valid
01/05/2022 03:00,3,71.3,56,ug/m3,159,Unhealthy,Valid
01/05/2022 04:00,4,64,55,ug/m3,155,Unhealthy,Valid
01/05/2022 05:00,5,63.1,62,ug/m3,155,Unhealthy,Valid
01/05/2022 06:00,6,61.7,60,ug/m3,154,Unhealthy,Valid
01/05/2022 07:00,7,80.5,101,ug/m3,164,Unhealthy,Valid
01/05/2022 08:00,8,72.9,65,ug/m3,160,Unhealthy,Valid
01/05/2022 09:00,9,65.6,57,ug/m3,156,Unhealthy,Valid
01/05/2022 10:00,10,60.8,55,ug/m3,154,Unhealthy,Valid
01/05/2022 11:00,11,60.4,60,ug/m3,154,Unhealthy,Valid
01/05/2022 12:00,12,63.4,67,ug/m3,155,Unhealthy,Valid
01/05/2022 13:00,13,72.3,83,ug/m3,160,Unhealthy,Valid
01/05/2022 14:00,14,70.3,68,ug/m3,159,Unhealthy,Valid
01/05/2022 15:00,15,72.9,76,ug/m3,160,Unhealthy,Valid
01/05/2022 16:00,16,62.2,51,ug/m3,154,Unhealthy,Valid
01/05/2022 17:00,17,59.1,56,ug/m3,153,Unhealthy,Valid
01/05/2022 18:00,18,61.5,64,ug/m3,154,Unhealthy,Valid
01/05/2022 19:00,19,62.4,63,ug/m3,155,Unhealthy,Valid
01/05/2022 20:00,20,61.4,60,ug/m3,154,Unhealthy,Valid
01/05/2022 21:00,21,76.8,95,ug/m3,162,Unhealthy,Valid
01/05/2022 22:00,22,82.5,89,ug/m3,165,Unhealthy,Valid
01/05/2022 23:00,23,83.6,85,ug/m3,166,Unhealthy,Valid
02/05/2022 00:00,0,86.6,90,ug/m3,167,Unhealthy,Valid
02/05/2022 01:00,1,75.6,63,ug/m3,161,Unhealthy,Valid
02/05/2022 02:00,2,66.5,56,ug/m3,157,Unhealthy,Valid
02/05/2022 03:00,3,54.7,44,ug/m3,148,Unhealthy for Sensitive Groups,Valid
02/05/2022 04:00,4,48.8,43,ug/m3,134,Unhealthy for Sensitive Groups,Valid
02/05/2022 05:00,5,46.9,45,ug/m3,129,Unhealthy for Sensitive Groups,Valid
02/05/2022 06:00,6,40.4,34,ug/m3,113,Unhealthy for Sensitive Groups,Valid
02/05/2022 07:00,7,41.2,42,ug/m3,115,Unhealthy for Sensitive Groups,Valid
02/05/2022 08:00,8,52.1,63,ug/m3,142,Unhealthy for Sensitive Groups,Valid
02/05/2022 09:00,9,62,72,ug/m3,154,Unhealthy,Valid
02/05/2022 10:00,10,60.5,59,ug/m3,154,Unhealthy,Valid
02/05/2022 11:00,11,54.2,48,ug/m3,147,Unhealthy for Sensitive Groups,Valid
02/05/2022 12:00,12,44.6,35,ug/m3,123,Unhealthy for Sensitive Groups,Valid
02/05/2022 13:00,13,44.8,45,ug/m3,124,Unhealthy for Sensitive Groups,Valid
02/05/2022 14:00,14,38.4,32,ug/m3,108,Unhealthy for Sensitive Groups,Valid
02/05/2022 15:00,15,35.1,32,ug/m3,99,Moderate,Valid
02/05/2022 16:00,16,34.5,34,ug/m3,98,Moderate,Valid
02/05/2022 17:00,17,33.7,33,ug/m3,96,Moderate,Valid
02/05/2022 18:00,18,34.3,35,ug/m3,98,Moderate,Valid
02/05/2022 19:00,19,39.6,45,ug/m3,111,Unhealthy for Sensitive Groups,Valid
02/05/2022 20:00,20,44.8,50,ug/m3,124,Unhealthy for Sensitive Groups,Valid
02/05/2022 21:00,21,53.7,63,ug/m3,146,Unhealthy for Sensitive Groups,Valid
02/05/2022 22:00,22,61.9,70,ug/m3,154,Unhealthy,Valid
02/05/2022 23:00,23,99.9,138,ug/m3,174,Unhealthy,Valid
03/05/2022 00:00,0,117,134,ug/m3,183,Unhealthy,Valid
03/05/2022 01:00,1,124.5,132,ug/m3,187,Unhealthy,Valid
03/05/2022 02:00,2,122.2,120,ug/m3,185,Unhealthy,Valid
03/05/2022 03:00,3,119.1,116,ug/m3,184,Unhealthy,Valid
03/05/2022 04:00,4,114,109,ug/m3,181,Unhealthy,Valid
03/05/2022 05:00,5,109.5,105,ug/m3,179,Unhealthy,Valid
03/05/2022 06:00,6,101.7,94,ug/m3,175,Unhealthy,Valid
03/05/2022 07:00,7,95.8,90,ug/m3,172,Unhealthy,Valid
03/05/2022 08:00,8,88.4,81,ug/m3,168,Unhealthy,Valid
03/05/2022 09:00,9,80.4,72,ug/m3,164,Unhealthy,Valid
03/05/2022 10:00,10,59.6,39,ug/m3,153,Unhealthy,Valid
03/05/2022 11:00,11,46.2,33,ug/m3,127,Unhealthy for Sensitive Groups,Valid
03/05/2022 12:00,12,32.6,19,ug/m3,94,Moderate,Valid
03/05/2022 13:00,13,24.3,16,ug/m3,77,Moderate,Valid
03/05/2022 14:00,14,24.6,25,ug/m3,77,Moderate,Valid
03/05/2022 15:00,15,29.3,34,ug/m3,87,Moderate,Valid
03/05/2022 16:00,16,31.1,33,ug/m3,91,Moderate,Valid
03/05/2022 17:00,17,27,23,ug/m3,82,Moderate,Valid
03/05/2022 18:00,18,27,27,ug/m3,82,Moderate,Valid
03/05/2022 19:00,19,31,35,ug/m3,91,Moderate,Valid
03/05/2022 20:00,20,35.9,41,ug/m3,102,Unhealthy for Sensitive Groups,Valid
03/05/2022 21:00,21,42.9,50,ug/m3,119,Unhealthy for Sensitive Groups,Valid
03/05/2022 22:00,22,41.4,40,ug/m3,116,Unhealthy for Sensitive Groups,Valid
03/05/2022 23:00,23,42.7,44,ug/m3,119,Unhealthy for Sensitive Groups,Valid
04/05/2022 00:00,0,45.3,48,ug/m3,125,Unhealthy for Sensitive Groups,Valid
04/05/2022 01:00,1,45.1,45,ug/m3,125,Unhealthy for Sensitive Groups,Valid
04/05/2022 02:00,2,42.5,40,ug/m3,118,Unhealthy for Sensitive Groups,Valid
04/05/2022 03:00,3,39.2,36,ug/m3,110,Unhealthy for Sensitive Groups,Valid
04/05/2022 04:00,4,38.6,38,ug/m3,109,Unhealthy for Sensitive Groups,Valid
04/05/2022 05:00,5,41.2,44,ug/m3,115,Unhealthy for Sensitive Groups,Valid
04/05/2022 06:00,6,40.2,38,ug/m3,113,Unhealthy for Sensitive Groups,Valid
04/05/2022 07:00,7,35.9,30,ug/m3,102,Unhealthy for Sensitive Groups,Valid
04/05/2022 08:00,8,36.7,38,ug/m3,104,Unhealthy for Sensitive Groups,Valid
04/05/2022 09:00,9,38.7,42,ug/m3,109,Unhealthy for Sensitive Groups,Valid
04/05/2022 10:00,10,40,42,ug/m3,112,Unhealthy for Sensitive Groups,Valid
04/05/2022 11:00,11,39.6,39,ug/m3,111,Unhealthy for Sensitive Groups,Valid
04/05/2022 12:00,12,46,54,ug/m3,127,Unhealthy for Sensitive Groups,Valid
04/05/2022 13:00,13,46.9,48,ug/m3,129,Unhealthy for Sensitive Groups,Valid
04/05/2022 14:00,14,43.8,40,ug/m3,121,Unhealthy for Sensitive Groups,Valid
04/05/2022 15:00,15,43,42,ug/m3,119,Unhealthy for Sensitive Groups,Valid
04/05/2022 16:00,16,43.4,44,ug/m3,120,Unhealthy for Sensitive Groups,Valid
04/05/2022 17:00,17,38.3,32,ug/m3,108,Unhealthy for Sensitive Groups,Valid
04/05/2022 18:00,18,35.5,32,ug/m3,101,Unhealthy for Sensitive Groups,Valid
04/05/2022 19:00,19,38.8,43,ug/m3,109,Unhealthy for Sensitive Groups,Valid
04/05/2022 20:00,20,39.7,41,ug/m3,111,Unhealthy for Sensitive Groups,Valid
04/05/2022 21:00,21,47.9,58,ug/m3,132,Unhealthy for Sensitive Groups,Valid
04/05/2022 22:00,22,53.1,59,ug/m3,144,Unhealthy for Sensitive Groups,Valid
04/05/2022 23:00,23,51.6,50,ug/m3,141,Unhealthy for Sensitive Groups,Valid
05/05/2022 00:00,0,51.3,51,ug/m3,140,Unhealthy for Sensitive Groups,Valid
05/05/2022 01:00,1,50.2,49,ug/m3,137,Unhealthy for Sensitive Groups,Valid
05/05/2022 02:00,2,44.2,37,ug/m3,122,Unhealthy for Sensitive Groups,Valid
05/05/2022 03:00,3,39.9,35,ug/m3,112,Unhealthy for Sensitive Groups,Valid
05/05/2022 04:00,4,31.1,23,ug/m3,91,Moderate,Valid
05/05/2022 05:00,5,30.5,30,ug/m3,90,Moderate,Valid
05/05/2022 06:00,6,31.7,33,ug/m3,92,Moderate,Valid
05/05/2022 07:00,7,29.3,27,ug/m3,87,Moderate,Valid
05/05/2022 08:00,8,31.1,33,ug/m3,91,Moderate,Valid
05/05/2022 09:00,9,35.5,40,ug/m3,101,Unhealthy for Sensitive Groups,Valid
05/05/2022 10:00,10,37.7,40,ug/m3,106,Unhealthy for Sensitive Groups,Valid
05/05/2022 11:00,11,38.8,40,ug/m3,109,Unhealthy for Sensitive Groups,Valid
05/05/2022 12:00,12,36.9,35,ug/m3,104,Unhealthy for Sensitive Groups,Valid
05/05/2022 13:00,13,36.5,36,ug/m3,103,Unhealthy for Sensitive Groups,Valid
05/05/2022 14:00,14,39.5,43,ug/m3,111,Unhealthy for Sensitive Groups,Valid
05/05/2022 15:00,15,40.6,42,ug/m3,114,Unhealthy for Sensitive Groups,Valid
05/05/2022 16:00,16,41.6,44,ug/m3,116,Unhealthy for Sensitive Groups,Valid
05/05/2022 17:00,17,41,40,ug/m3,115,Unhealthy for Sensitive Groups,Valid
05/05/2022 18:00,18,41.8,43,ug/m3,117,Unhealthy for Sensitive Groups,Valid
05/05/2022 19:00,19,44,49,ug/m3,122,Unhealthy for Sensitive Groups,Valid
05/05/2022 20:00,20,49.4,57,ug/m3,135,Unhealthy for Sensitive Groups,Valid
05/05/2022 21:00,21,62.1,73,ug/m3,154,Unhealthy,Valid
05/05/2022 22:00,22,63,64,ug/m3,155,Unhealthy,Valid
05/05/2022 23:00,23,66,69,ug/m3,156,Unhealthy,Valid
06/05/2022 00:00,0,73,80,ug/m3,160,Unhealthy,Valid
06/05/2022 01:00,1,63,53,ug/m3,155,Unhealthy,Valid
06/05/2022 02:00,2,49.5,36,ug/m3,135,Unhealthy for Sensitive Groups,Valid
06/05/2022 03:00,3,44.7,40,ug/m3,124,Unhealthy for Sensitive Groups,Valid
06/05/2022 04:00,4,46.3,48,ug/m3,128,Unhealthy for Sensitive Groups,Valid
06/05/2022 05:00,5,53.6,61,ug/m3,146,Unhealthy for Sensitive Groups,Valid
06/05/2022 06:00,6,52.3,51,ug/m3,142,Unhealthy for Sensitive Groups,Valid
06/05/2022 07:00,7,66.1,80,ug/m3,156,Unhealthy,Valid
06/05/2022 08:00,8,87,108,ug/m3,167,Unhealthy,Valid
06/05/2022 09:00,9,76,65,ug/m3,162,Unhealthy,Valid
06/05/2022 10:00,10,65,54,ug/m3,156,Unhealthy,Valid
06/05/2022 11:00,11,52.5,40,ug/m3,143,Unhealthy for Sensitive Groups,Valid
06/05/2022 12:00,12,42.2,32,ug/m3,117,Unhealthy for Sensitive Groups,Valid
06/05/2022 13:00,13,42.1,42,ug/m3,117,Unhealthy for Sensitive Groups,Valid
06/05/2022 14:00,14,42.5,43,ug/m3,118,Unhealthy for Sensitive Groups,Valid
06/05/2022 15:00,15,43.2,44,ug/m3,120,Unhealthy for Sensitive Groups,Valid
06/05/2022 16:00,16,46.1,49,ug/m3,127,Unhealthy for Sensitive Groups,Valid
06/05/2022 17:00,17,36,26,ug/m3,102,Unhealthy for Sensitive Groups,Valid
06/05/2022 18:00,18,30.5,25,ug/m3,90,Moderate,Valid
06/05/2022 19:00,19,42.2,54,ug/m3,117,Unhealthy for Sensitive Groups,Valid
06/05/2022 20:00,20,47.6,53,ug/m3,131,Unhealthy for Sensitive Groups,Valid
06/05/2022 21:00,21,49.8,52,ug/m3,136,Unhealthy for Sensitive Groups,Valid
06/05/2022 22:00,22,52.4,55,ug/m3,143,Unhealthy for Sensitive Groups,Valid
06/05/2022 23:00,23,66.7,81,ug/m3,157,Unhealthy,Valid
07/05/2022 00:00,0,80.8,95,ug/m3,164,Unhealthy,Valid
07/05/2022 01:00,1,92.4,104,ug/m3,170,Unhealthy,Valid
07/05/2022 02:00,2,103.7,115,ug/m3,176,Unhealthy,Valid
07/05/2022 03:00,3,104.8,106,ug/m3,176,Unhealthy,Valid
07/05/2022 04:00,4,101.4,98,ug/m3,175,Unhealthy,Valid
07/05/2022 05:00,5,105.7,110,ug/m3,177,Unhealthy,Valid
07/05/2022 06:00,6,109.8,114,ug/m3,179,Unhealthy,Valid
07/05/2022 07:00,7,107.4,105,ug/m3,178,Unhealthy,Valid
07/05/2022 08:00,8,109.2,111,ug/m3,179,Unhealthy,Valid
07/05/2022 09:00,9,123.1,137,ug/m3,186,Unhealthy,Valid
07/05/2022 10:00,10,118.1,115,ug/m3,183,Unhealthy,Valid
07/05/2022 11:00,11,95,70,ug/m3,171,Unhealthy,Valid
07/05/2022 12:00,12,83.2,71,ug/m3,165,Unhealthy,Valid
07/05/2022 13:00,13,70.8,59,ug/m3,159,Unhealthy,Valid
07/05/2022 14:00,14,61.9,53,ug/m3,154,Unhealthy,Valid
07/05/2022 15:00,15,56.4,51,ug/m3,151,Unhealthy,Valid
07/05/2022 16:00,16,56.2,56,ug/m3,151,Unhealthy,Valid
07/05/2022 17:00,17,61.6,67,ug/m3,154,Unhealthy,Valid
07/05/2022 18:00,18,78.3,95,ug/m3,163,Unhealthy,Valid
07/05/2022 19:00,19,74.6,71,ug/m3,161,Unhealthy,Valid
07/05/2022 20:00,20,80.3,86,ug/m3,164,Unhealthy,Valid
07/05/2022 21:00,21,72.1,64,ug/m3,160,Unhealthy,Valid
07/05/2022 22:00,22,73.1,74,ug/m3,160,Unhealthy,Valid
07/05/2022 23:00,23,79,86,ug/m3,163,Unhealthy,Valid
08/05/2022 00:00,0,83.2,88,ug/m3,165,Unhealthy,Valid
08/05/2022 01:00,1,81.7,80,ug/m3,165,Unhealthy,Valid
08/05/2022 02:00,2,79,76,ug/m3,163,Unhealthy,Valid
08/05/2022 03:00,3,85.7,95,ug/m3,167,Unhealthy,Valid
08/05/2022 04:00,4,78.7,67,ug/m3,163,Unhealthy,Valid
08/05/2022 05:00,5,81.8,88,ug/m3,165,Unhealthy,Valid
08/05/2022 06:00,6,144.2,206,ug/m3,197,Unhealthy,Valid
08/05/2022 07:00,7,128.1,112,ug/m3,188,Unhealthy,Valid
08/05/2022 08:00,8,229,330,ug/m3,279,Very Unhealthy,Valid
08/05/2022 09:00,9,171.5,114,ug/m3,222,Very Unhealthy,Valid
08/05/2022 10:00,10,169.2,167,ug/m3,220,Very Unhealthy,Valid
08/05/2022 11:00,11,115.1,61,ug/m3,182,Unhealthy,Valid
08/05/2022 12:00,12,90.5,66,ug/m3,169,Unhealthy,Valid
08/05/2022 13:00,13,80.2,70,ug/m3,164,Unhealthy,Valid
08/05/2022 14:00,14,80.1,80,ug/m3,164,Unhealthy,Valid
08/05/2022 15:00,15,69.5,59,ug/m3,158,Unhealthy,Valid
08/05/2022 16:00,16,71.2,73,ug/m3,159,Unhealthy,Valid
08/05/2022 17:00,17,64.1,57,ug/m3,155,Unhealthy,Valid
08/05/2022 18:00,18,61.5,59,ug/m3,154,Unhealthy,Valid
08/05/2022 19:00,19,62.7,64,ug/m3,155,Unhealthy,Valid
08/05/2022 20:00,20,67.8,73,ug/m3,157,Unhealthy,Valid
08/05/2022 21:00,21,73.9,80,ug/m3,161,Unhealthy,Valid
08/05/2022 22:00,22,77.8,89,ug/m3,163,Unhealthy,Valid
08/05/2022 23:00,23,82.4,90,ug/m3,165,Unhealthy,Valid
09/05/2022 00:00,0,76.7,67,ug/m3,162,Unhealthy,Valid
09/05/2022 01:00,1,61.5,46,ug/m3,154,Unhealthy,Valid
09/05/2022 02:00,2,53.9,46,ug/m3,146,Unhealthy for Sensitive Groups,Valid
09/05/2022 03:00,3,44.2,35,ug/m3,122,Unhealthy for Sensitive Groups,Valid
09/05/2022 04:00,4,44.1,44,ug/m3,122,Unhealthy for Sensitive Groups,Valid
09/05/2022 05:00,5,44.5,45,ug/m3,123,Unhealthy for Sensitive Groups,Valid
09/05/2022 06:00,6,51.2,58,ug/m3,140,Unhealthy for Sensitive Groups,Valid
09/05/2022 07:00,7,98.1,145,ug/m3,173,Unhealthy,Valid
09/05/2022 08:00,8,140.5,183,ug/m3,195,Unhealthy,Valid
09/05/2022 09:00,9,84.7,29,ug/m3,166,Unhealthy,Valid
09/05/2022 10:00,10,76.8,69,ug/m3,162,Unhealthy,Valid
09/05/2022 11:00,11,71.9,67,ug/m3,159,Unhealthy,Valid
09/05/2022 12:00,12,77.9,84,ug/m3,163,Unhealthy,Valid
09/05/2022 13:00,13,58.4,39,ug/m3,152,Unhealthy,Valid
09/05/2022 14:00,14,52.2,46,ug/m3,142,Unhealthy for Sensitive Groups,Valid
09/05/2022 15:00,15,58.1,64,ug/m3,152,Unhealthy,Valid
09/05/2022 16:00,16,58.5,59,ug/m3,153,Unhealthy,Valid
09/05/2022 17:00,17,49.2,40,ug/m3,135,Unhealthy for Sensitive Groups,Valid
09/05/2022 18:00,18,57.6,66,ug/m3,152,Unhealthy,Valid
09/05/2022 19:00,19,69.8,82,ug/m3,158,Unhealthy,Valid
09/05/2022 20:00,20,66.8,64,ug/m3,157,Unhealthy,Valid
09/05/2022 21:00,21,51.9,37,ug/m3,141,Unhealthy for Sensitive Groups,Valid
09/05/2022 22:00,22,45.9,40,ug/m3,127,Unhealthy for Sensitive Groups,Valid
09/05/2022 23:00,23,39.4,33,ug/m3,111,Unhealthy for Sensitive Groups,Valid
10/05/2022 00:00,0,37.2,35,ug/m3,105,Unhealthy for Sensitive Groups,Valid
10/05/2022 01:00,1,42.1,47,ug/m3,117,Unhealthy for Sensitive Groups,Valid
10/05/2022 02:00,2,49.5,57,ug/m3,135,Unhealthy for Sensitive Groups,Valid
10/05/2022 03:00,3,38.2,27,ug/m3,108,Unhealthy for Sensitive Groups,Valid
10/05/2022 04:00,4,35.1,32,ug/m3,99,Moderate,Valid
10/05/2022 05:00,5,33.5,32,ug/m3,96,Moderate,Valid
10/05/2022 06:00,6,28.7,24,ug/m3,86,Moderate,Valid
10/05/2022 07:00,7,34.3,40,ug/m3,98,Moderate,Valid
10/05/2022 08:00,8,48.6,63,ug/m3,133,Unhealthy for Sensitive Groups,Valid
10/05/2022 09:00,9,59.3,70,ug/m3,153,Unhealthy,Valid
10/05/2022 10:00,10,80.1,101,ug/m3,164,Unhealthy,Valid
